customer_id,Discount_Affinity,AOV,Recency,Count_Orders,Count_Products,Sum_Quantity,Mean_UnitPrice,Mean_QuantityPerOrder,Avg_UnitPricePerProduct,Avg_QuantityPerProduct,Avg_TotalPricePerProduct,Avg_TotalPricePerInvoice,Max_Avg_Order_Value,Min_Avg_Order_Value,Max_Total_Order_Value,Min_Total_Order_Value
CUST0000005,0.27522452160941974,15.848502350806823,9.267627195774768,5.705701709076171,5.4369774495636545,12.262568526899749,32.07912260585185,2.2861891564567993,32.33282127158556,2.3250368639277155,15.44156298135586,15.848502350806823,15.848502350806823,15.848502350806823,33.34005205654318,1.3247762196342148
CUST0000006,0.3807196630540538,27.375148019496294,5.273413041941557,7.3064366460654515,7.173732741975657,26.730511494782945,37.65414181920387,4.291999833124828,37.73187284758773,4.108878959071478,25.752547454290745,27.375148019496294,27.375148019496294,27.375148019496294,73.38105272531405,1.493266370711487
CUST0000009,0.40128794551677205,28.216601481257626,6.3477250063606885,6.12308811637016,5.890248701306269,15.50150868949953,42.45329575075486,2.7816332816259672,42.89259389032956,2.776975178906163,26.70815798758867,28.216601481257626,28.216601481257626,28.216601481257626,72.82622647729274,1.5846026001871736
CUST0000011,0.2630982773283716,20.45421399190161,5.10199951733184,7.3064366460654515,7.58030818093906,19.82555504577816,17.61970166437533,3.0933506573098453,19.410490737749218,2.8820059632090747,18.962169755601803,20.45421399190161,20.45421399190161,20.45421399190161,65.1276545060997,1.348878341245856
CUST0000013,0.6203151755387312,11.71927248048649,9.148106266395915,2.820145730546965,2.8771697096949795,5.903968982033342,12.651994277058575,1.997381571872902,13.744299729675058,1.8985708983576517,11.084222940954406,11.71927248048649,11.71927248048649,11.71927248048649,21.757661958722487,1.1189293418042972
CUST0000014,0.13681065405245524,26.86361545481341,3.3421371355771687,7.3064366460654515,6.7572541214371995,20.459316450987068,30.048052223438248,3.2038564449886153,35.60001807679118,3.292369521118565,26.021704681303405,26.86361545481341,26.86361545481341,26.86361545481341,61.12459132581179,1.1365984036873071
CUST0000016,0.436725690454375,20.198300073347667,3.4661967785186247,6.528196287579887,6.329838839766044,18.848668765231658,28.014494010680373,3.2537239815394328,32.500908556302306,3.198982368942321,19.34407189236237,20.198300073347667,20.198300073347667,20.198300073347667,37.08565121652828,1.571633486136133
CUST0000019,0.33753132229352983,25.481559574515742,1.5952398465716198,8.048295813969386,7.977854367201243,30.119544849130666,26.823690103553965,4.4701101319349705,30.15998324434529,4.242483171162383,23.964680463248683,25.481559574515742,25.481559574515742,25.481559574515742,71.0867237121828,1.255514831177678
CUST0000020,0.3578170406492198,23.1536474864048,6.66259784901477,7.681516817270419,7.173732741975657,23.018794222547747,23.985975194868516,3.4824282965329494,28.58839297834993,3.532099210088773,22.494531305864857,23.1536474864048,23.1536474864048,23.1536474864048,58.75932529503319,1.1531266707564132
CUST0000021,0.38781672395948635,22.765216479633228,2.1507857835905315,8.048295813969386,7.173732741975657,26.203422020496216,35.63311040761519,3.844113916401551,39.06646667150342,4.027750805709099,22.655646114066435,22.765216479633228,22.765216479633228,22.765216479633228,51.83545079208595,1.3963224976619526
CUST0000022,0.2817188447609519,12.773696839355194,0.7429681794180019,6.922293729748904,6.7572541214371995,15.50150868949953,23.79396117704149,2.4683180024780587,27.856033720659333,2.456245406990658,12.43424681860413,12.773696839355194,12.773696839355194,12.773696839355194,24.233045335824656,1.348878341245856
CUST0000026,0.436725690454375,21.177186736396738,6.195677302075286,4.827543059025929,4.968159302935383,16.243459730046876,28.815779282345854,3.6493177383548185,32.461200374200466,3.3698222092262187,19.60584326674938,21.177186736396738,21.177186736396738,21.177186736396738,43.110305988554416,1.4951813866691217
CUST0000027,0.3578170406492198,28.196499022814876,5.16043962031224,5.705701709076171,4.968159302935383,21.83949104983263,28.087090209845396,4.314539953546784,27.13820751063353,4.518983867342891,27.92148876765853,28.196499022814876,28.196499022814876,28.196499022814876,61.89596311073969,1.3063905632886688
CUST0000028,0.40128794551677205,22.362057546917903,10.307514231394617,6.12308811637016,5.890248701306269,15.875320875535714,44.12498058427963,2.856788633981474,49.48428706959586,2.8473075224572693,21.386690044943798,22.362057546917903,22.362057546917903,22.362057546917903,39.25910019788579,1.7221968384268906
CUST0000030,0.41080631121679306,15.697416152050396,4.178151695629162,7.681516817270419,7.58030818093906,15.875320875535714,27.970322308099114,2.2861891564567993,32.651004000869875,2.2672849591495225,15.090123456181704,15.697416152050396,15.697416152050396,15.697416152050396,33.32021685284928,1.4617414085059943
CUST0000031,0.08121337167841909,18.17714810594563,4.787221100624658,6.528196287579887,6.7572541214371995,15.689142471389243,27.24098890189825,2.6504185152651116,30.606490109647535,2.488314771846079,16.92741887305299,18.17714810594563,18.17714810594563,18.17714810594563,42.6159130581119,1.5002834646110015
CUST0000032,0.15853184772146803,28.392794083345102,3.694381099701779,3.8759572029091225,3.4409058166876485,16.243459730046876,27.840194655098305,4.418674769263019,35.341645211333514,4.506916971251191,27.705142608344126,28.392794083345102,28.392794083345102,28.392794083345102,55.48814622628543,1.1686308996927124
CUST0000040,0.3807196630540538,16.849736946023377,8.71142686733282,7.3064366460654515,7.173732741975657,19.503555484080827,20.046642550866288,3.0371836986759195,22.41468371720255,2.9739445749202025,16.18257782596468,16.849736946023377,16.849736946023377,16.849736946023377,45.48004328708206,1.3519339037997997
CUST0000042,0.436725690454375,14.25000208445514,6.384483037068087,4.827543059025929,4.968159302935383,11.819255784017882,20.288776472010962,2.5784521243482956,22.490444524221544,2.423890229728442,13.388375400294427,14.25000208445514,14.25000208445514,14.25000208445514,32.110711717413274,1.4351928681444148
CUST0000044,0.33753132229352983,20.57061217088637,3.900723446805162,4.827543059025929,4.968159302935383,10.17615601771699,35.31706214765105,2.1802372488385364,40.172242803287524,2.0649101379581762,19.0658749607445,20.57061217088637,20.57061217088637,20.57061217088637,38.70358362893681,1.4147805862597957
CUST0000046,0.2156404991990194,19.866636299922757,2.5728954376923614,6.922293729748904,6.329838839766044,21.080205722724045,19.357408989142296,3.4842899991107426,23.504496110577513,3.5876201274835666,19.608349302595414,19.866636299922757,19.866636299922757,19.866636299922757,45.48004328708206,1.2246160108124748
